date,id,news_heading_eng,news_heading_swa,news_type
2019-12-05,bbc102,rain in east africa : twin cyclones to hit thursday friday,mvua afrika mashariki : vimbunga viwili kukumba alhamisi ijumaa,Local News
2019-10-18,bbc63,hpv : kenya launches vaccine against cervical cancer how important is it ?,hpv : kenya yazindua chanjo dhidi ya saratani ya shingo ya kizazi ina umuhimu gani ?,Health news
2021-07-14,bbc551,kenya : like gaddafi a kenyan mp uses female bodyguards,kenya : kama gaddafi mbunge wa kenya anatumia walinzi wa kike,Local News
2020-05-06,bbc251,corona virus : the streets of nairobi and mombasa are subject to a 24-hour curfew,virusi vya corona : barabara za nairobi na mombasa ziko chini ya amri ya kutotoka nje kwa saa 24,Local News
2020-04-22,bbc234,corona virus : the kenyan government vows to arrest 50 people who escaped quarantine,virusi vya corona : serikali ya kenya imeapa kuwakamata watu 50 waliotoroka karantini,Local News
2020-05-17,bbc268,corona virus : anna mghwira announces that kenyan trucks will not cross the holili border,virusi vya corona : anna mghwira atangaza kwamba lori za kenya hazitavuka mpaka wa holili,Local News
2019-08-25,bbc14,800m world champion david rudisha is involved in a fatal road accident in kenya,bingwa wa dunia wa mbio za mita 800 david rudisha amehusika katika ajali mbaya ya barabarani nchini kenya,International news
2020-05-21,bbc276,corona virus : 80 suffer from corona infection in kenya including a baby,virusi vya corona : 80 wanaugua maambukizi ya corona nchini kenya akiwemo mtoto mchanga,Local News
2022-03-11,bbc632,elections kenya 2022 : what are the important issues governing the 2022 elections in kenya ?,uchaguzi kenya 2022 : ni masuala gani muhimu yanayosimamia uchaguzi wa 2022 nchini kenya ?,Local News
2021-04-21,bbc489,accounts of activists in tanzania have been opened after eight months,akaunti za wanaharakati nchini tanzania zimefunguliwa baada ya miezi minane,Local News
2019-12-18,bbc121,reinhard bonnke : the man who changed the face of christianity in africa,reinhard bonnke : mtu aliyebadilisha sura ya ukristo barani afrika,International news
2020-11-23,bbc418,undertaker resigns from wrestling,mzishi ajiuzulu kucheza mieleka,Sports news
2021-03-05,bbc464,the government of tanzania warns about the provision of information concerning the public,serikali ya tanzania yaonya kuhusu utoaji wa taarifa zinazohusu umma,Local News
2020-04-07,bbc211,corona virus : how are african countries coping with the economic effects of corona ?,virusi vya corona : nchi za afrika zinakabiliana vipi na athari za kiuchumi za corona ?,Financial news
2020-11-22,bbc417,kenya : the police identified a gang of criminals who deceive girls through the internet,kenya : polisi waligundua genge la wahalifu wanaowalaghai wasichana kupitia mtandao,Local News
2022-01-08,bbc605,letter from africa : how kfc in kenya was fried about the shortage of chips,barua kutoka afrika : jinsi kfc nchini kenya ilivyokuwa na wasiwasi kuhusu uhaba wa chipsi,Local News
2019-12-03,bbc97,bbi report : is kenya building a bridge without direction ?,ripoti ya bbi : je kenya inajenga daraja bila mwelekeo ?,Local News
2019-12-27,bbc124,why are the kenyan police warned about their hair ?,kwa nini polisi wa kenya wanaonywa kuhusu nywele zao ?,Local News
2020-09-03,bbc364,the united states asks rwanda to 'provide a humane environment ' for rusesabagina,marekani inaitaka rwanda 'kuweka mazingira ya kibinadamu ' kwa rusesabagina,International news
2021-03-30,bbc475,find out the reasons why airlines in africa suffer losses,jua sababu zinazofanya mashirika ya ndege barani afrika kupata hasara,International news
2022-06-08,bbc500,omanyala : a kenyan who wants to break usain bolt 's world record,omanyala : mkenya anayetaka kuvunja rekodi ya dunia ya usain bolt,Sports news
2020-05-20,bbc274,corona virus : the number of people infected with the virus exceeds 1000 in kenya,virusi vya corona : idadi ya watu walioambukizwa virusi hivyo imezidi 1000 nchini kenya,Local News
2020-08-17,bbc351,corona virus : ten african inventions that help fight covid-19,virusi vya corona : uvumbuzi kumi wa kiafrika ambao husaidia kupambana na covid-19,Local News
2019-10-11,bbc54,kenya ferry : gari lililozama baharini limetolewa,kenya ferry : gari lililozama baharini limetolewa,Local News
2020-03-15,bbc188,coronavirus : the kenyan court closes some of its activities,coronavirus : mahakama ya kenya yafunga baadhi ya shughuli zake,Local News
2020-08-12,bbc346,bbc rose : 'grief made me a sex addict ',bbc rose : 'huzuni ilinifanya kuwa mraibu wa ngono ',Health news
2020-06-15,bbc306,corona virus : four employees of the kenyan presidential palace have contracted corona,virusi vya corona : wafanyakazi wanne wa ikulu ya rais wa kenya wameambukizwa corona,Local News
2021-11-22,bbc589,kate mitchell : police are investigating the death of a bbc staffer in nairobi,kate mitchell : polisi wanachunguza kifo cha mfanyakazi wa bbc mjini nairobi,Local News
2020-02-03,bbc145,the number of students who died following the stampede in kenya reached 14,idadi ya wanafunzi waliofariki kufuatia mkanyagano nchini kenya ilifikia 14,Local News
2022-06-15,bbc504,the budget in east africa is bittersweet,bajeti ya afrika mashariki ni chungu,Financial news
2020-05-12,bbc261,corona virus : banks in tanzania are directed to provide relief to their borrowers,virusi vya corona : benki nchini tanzania zimeelekezwa kutoa unafuu kwa wakopaji wao,Financial news
2020-04-16,bbc225,corona virus : 9 new patients confirmed in kenya,virusi vya corona : wagonjwa 9 wapya wathibitishwa nchini kenya,Local News
2020-05-14,bbc266,corona virus : the number of patients in kenya reaches 758 while another 21 patients have been confirmed,virusi vya corona : idadi ya wagonjwa nchini kenya yafikia 758 huku wagonjwa wengine 21 wamethibitishwa,Local News
2019-11-26,bbc90,landslides in west pokot : security officials arrive to provide assistance,maporomoko ya ardhi pokot magharibi : maafisa wa usalama wawasili kutoa usaidizi,Local News
2020-01-28,bbc139,four patients suspected of having the corona virus are being examined in ethiopia,wagonjwa wanne wanaoshukiwa kuwa na virusi vya corona wanachunguzwa nchini ethiopia,Health news
2022-05-25,bbc659,bbc 's rose : 'my biggest fear was losing my husband for not being able to conceive,mwandishi wa bbc rose : 'hofu yangu kubwa ilikuwa kumpoteza mume wangu kwa kushindwa kushika mimba ',Local News
2019-12-16,bbc118,king kaka the kenyan artist who released a complex anti-corruption song is asking for protection,king kaka msanii wa kenya aliyetoa wimbo tata wa kupinga ufisadi anaomba ulinzi,Local News
2019-10-07,bbc47,kenyan ferry accident sparks chatter about the sea has 'itself ',ajali ya feri ya kenya yazua gumzo kuhusu bahari 'yenyewe ',Local News
2020-05-09,bbc256,corona virus : kenya 's opposition leader raila odinga has said that president magufuli is `` badly advised '',virusi vya corona : kiongozi wa upinzani nchini kenya raila odinga amesema rais magufuli `` anashauriwa vibaya '',Local News
2020-06-13,bbc304,corona virus : the challenges of the cost of internet in africa,virusi vya corona : changamoto za gharama ya mtandao barani afrika,Local News
2020-09-24,bbc377,know the africans who are on the list of 100 influential people in the world,wajue waafrika walio kwenye orodha ya watu 100 wenye ushawishi duniani,International news
2020-05-29,bbc286,corona virus : 127 people confirmed to be infected with corona in kenya,virusi vya corona : watu 127 wamethibitishwa kuambukizwa virusi vya corona nchini kenya,Local News
2020-01-09,bbc127,terrorist attack : 'my passengers are like my brothers and sisters ',shambulio la kigaidi : 'abiria wangu ni kama kaka na dada zangu ',Local News
2020-12-20,bbc439,how can you celebrate this season without breaking your budget ?,unawezaje kusherehekea msimu huu bila kuvunja bajeti yako ?,Financial news
2021-12-30,bbc600,get to know famous people who died in africa 2021,jua watu maarufu waliofariki barani afrika 2021,International news
2020-05-02,bbc246,corona virus : transgender people are 'high risk ' at this time,virusi vya corona : watu waliobadili jinsia wako 'hatari kubwa ' kwa wakati huu,Local News
2022-03-04,bbc626,kenya election 2022 : why is this year 's kenyan election important ?,uchaguzi wa kenya 2022 : kwa nini uchaguzi wa kenya mwaka huu ni muhimu ?,Local News
2019-08-21,bbc8,the catholic church opposes the cancer vaccine planned to be given to young girls in kenya,kanisa katoliki linapinga chanjo ya saratani iliyopangwa kutolewa kwa wasichana wadogo nchini kenya,Local News
2020-06-10,bbc302,corona virus : why are kenyans asking president kenyatta to give them 'freedom ' ?,virusi vya corona : kwa nini wakenya wanamwomba rais kenyatta awape 'uhuru ' ?,Local News
2022-01-31,bbc613,why does the kenyan lawyer want the bible revised ?,kwa nini wakili wa kenya anataka biblia irekebishwe ?,Local News
2021-04-18,bbc488,enforcement of nairobi curfew - thousands stranded on city streets,utekelezaji wa amri ya kutotoka nje ya nairobi - maelfu wamekwama katika barabara za jiji,Local News
2021-04-06,bbc483,why has jay z angered the muslims in lamu kenya ?,kwa nini jay z amewakasirisha waislamu huko lamu kenya ?,International news
2020-06-24,bbc313,bbc rose : woman who claims to have sex with demons,bbc rose : mwanamke anayedai kufanya mapenzi na mapepo,Local News
2022-04-30,bbc652,retired president of kenya hayati mwai kibaki has been buried in his village othay,rais mstaafu wa kenya hayati mwai kibaki amezikwa kijijini kwake othaya,Local News
2021-03-11,bbc469,president kagame and his wife get corona vaccine,rais kagame na mkewe wapata chanjo ya corona,Local News
2022-05-20,bbc658,elections kenya 2020 : are kenyan elections and politics a lesson for other east african countries ?,uchaguzi kenya 2020 : je uchaguzi na siasa za kenya ni funzo kwa nchi nyingine za afrika mashariki ?,Local News
2020-01-31,bbc143,kenya airways rwandaair suspend their flights to china for fear of corona,shirika la ndege la kenya airways rwandaair zasitisha safari zao za ndege kuelekea china kwa kuhofia corona,International news
2020-07-07,bbc320,corona virus : kenya to open primary and secondary schools in 2021,virusi vya corona : kenya kufungua shule za msingi na sekondari mwaka wa 2021,Local News
2020-04-04,bbc206,from belly dancers to flower sellers : 6 heroes fighting the corona epidemic in africa,kutoka kwa wacheza densi wa tumbo hadi wauza maua : mashujaa 6 wanaopambana na janga la corona barani afrika,Local News
2020-09-24,bbc379,officials involved in the corruption of millions of dollars in relation to corona devices in kenya to be named,maafisa waliohusika katika ufisadi wa mamilioni ya dola kuhusiana na vifaa vya corona nchini kenya kutajwa,Local News
2020-07-20,bbc330,papa shirandula : famous kenyan artist 'died while waiting for treatment ',papa shirandula : msanii maarufu wa kenya 'alifariki akisubiri matibabu ',International news
2022-02-24,bbc621,mps approve the first bisexual person to do government work in kenya what message does this send ?,wabunge wameidhinisha mtu wa kwanza mwenye jinsia mbili kufanya kazi za serikali nchini kenya je hii inatuma ujumbe gani ?,Local News
2019-10-05,bbc45,2000 kenyan herders estimate losses after being left with unused money,wafugaji 2000 wa kenya wanakadiria hasara baada ya kuachwa na pesa ambazo hazijatumika,Local News
2022-07-26,bbc519,kenya election 2022 : a basic guide to voting,uchaguzi wa kenya 2022 : mwongozo wa kimsingi wa upigaji kura,Local News
2021-03-02,bbc462,hundreds of residents of nkuhungu dodoma affected by floods,mamia ya wakazi wa nkuhungu dodoma walioathirika na mafuriko,Local News
2020-02-23,bbc165,sankale ole kantai : a judge who allegedly collaborated with a kenyan murder suspect has been charged,sankale ole kantai : jaji anayedaiwa kushirikiana na mshukiwa wa mauaji mkenya amefunguliwa mashtaka,Local News
2020-10-08,bbc388,what is the meaning of the advice of the dissolution of the kenyan parliament given by chief justice david maraga to president kenyatta ?,nini maana ya ushauri wa kuvunjwa kwa bunge la kenya uliotolewa na jaji mkuu david maraga kwa rais kenyatta ?,Local News
2021-09-21,bbc580,ferdinand omanyala : why was the fastest man in africa not disappointed by the ban imposed on him ?,ferdinand omanyala : kwa nini mtu mwenye kasi zaidi barani afrika hakukatishwa tamaa na marufuku aliyowekewa ?,Sports news
2020-09-14,bbc368,elsa majimbo : the kenyan comedian has been given a contract to promote rihanna 's fashion label fenty,elsa majimbo : mchekeshaji kutoka kenya amepewa kandarasi ya kuitangaza lebo ya mitindo ya rihanna ya fenty .,Entertainment news
2020-01-31,bbc144,huduma namba kenya : the court blocks the government for fear of the security of personal information,huduma namba kenya : mahakama yazuia serikali kwa kuhofia usalama wa taarifa za kibinafsi,Local News
2019-09-28,bbc38,sportpesa and betin : betting companies suspend their services in kenya .,sportpesa na betin : kampuni za kamari zinasitisha huduma zao nchini kenya .,Sports news
2020-03-14,bbc187,coronavirus : shortage of hand washing chemicals witnessed in kenya,coronavirus : uhaba wa kemikali za kunawa mikono umeshuhudiwa nchini kenya,Local News
2021-12-22,bbc597,drc within the eac : what does it mean ?,drc ndani ya eac : ina maana gani ?,Local News
2021-02-24,bbc460,bbc rose : my husband is old yes but why should it be a problem ?,bbc rose : mume wangu ni mzee ndio lakini kwa nini iwe shida ?,Local News
